CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,GM_2020
30,Veracruz de Ignacio de la Llave,30205,El Higo,Bajo
30,Veracruz de Ignacio de la Llave,30206,Nanchital de Lázaro Cárdenas del Río,Muy bajo
30,Veracruz de Ignacio de la Llave,30207,Tres Valles,Medio
30,Veracruz de Ignacio de la Llave,30208,Carlos A. Carrillo,Bajo
30,Veracruz de Ignacio de la Llave,30209,Tatahuicapan de Juárez,Alto
30,Veracruz de Ignacio de la Llave,30210,Uxpanapa,Alto
30,Veracruz de Ignacio de la Llave,30211,San Rafael,Bajo
30,Veracruz de Ignacio de la Llave,30212,Santiago Sochiapan,Alto
31,Yucatán,31001,Abalá,Alto
31,Yucatán,31002,Acanceh,Bajo
31,Yucatán,31003,Akil,Medio
31,Yucatán,31004,Baca,Bajo
31,Yucatán,31005,Bokobá,Medio
31,Yucatán,31006,Buctzotz,Medio
31,Yucatán,31007,Cacalchén,Bajo
31,Yucatán,31008,Calotmul,Alto
31,Yucatán,31009,Cansahcab,Medio
31,Yucatán,31010,Cantamayec,Alto
31,Yucatán,31011,Celestún,Bajo
31,Yucatán,31012,Cenotillo,Medio
31,Yucatán,31013,Conkal,Muy bajo
31,Yucatán,31014,Cuncunul,Alto
31,Yucatán,31015,Cuzamá,Alto
31,Yucatán,31016,Chacsinkín,Alto
31,Yucatán,31017,Chankom,Alto
31,Yucatán,31018,Chapab,Alto
31,Yucatán,31019,Chemax,Alto
31,Yucatán,31020,Chicxulub Pueblo,Bajo
31,Yucatán,31021,Chichimilá,Alto
31,Yucatán,31022,Chikindzonot,Alto
31,Yucatán,31023,Chocholá,Bajo
31,Yucatán,31024,Chumayel,Alto
31,Yucatán,31025,Dzán,Bajo
31,Yucatán,31026,Dzemul,Bajo
31,Yucatán,31027,Dzidzantún,Muy bajo
31,Yucatán,31028,Dzilam de Bravo,Bajo
31,Yucatán,31029,Dzilam González,Bajo
31,Yucatán,31030,Dzitás,Alto
31,Yucatán,31031,Dzoncauich,Alto
31,Yucatán,31032,Espita,Alto
31,Yucatán,31033,Halachó,Alto
31,Yucatán,31034,Hocabá,Alto
31,Yucatán,31035,Hoctún,Medio
31,Yucatán,31036,Homún,Medio
31,Yucatán,31037,Huhí,Medio
31,Yucatán,31038,Hunucmá,Medio
31,Yucatán,31039,Ixil,Bajo
31,Yucatán,31040,Izamal,Bajo
31,Yucatán,31041,Kanasín,Muy bajo
31,Yucatán,31042,Kantunil,Alto
31,Yucatán,31043,Kaua,Alto
31,Yucatán,31044,Kinchil,Medio
31,Yucatán,31045,Kopomá,Bajo
31,Yucatán,31046,Mama,Alto
31,Yucatán,31047,Maní,Alto
31,Yucatán,31048,Maxcanú,Medio
31,Yucatán,31049,Mayapán,Muy alto
31,Yucatán,31050,Mérida,Muy bajo
31,Yucatán,31051,Mocochá,Bajo
31,Yucatán,31052,Motul,Bajo
31,Yucatán,31053,Muna,Bajo
31,Yucatán,31054,Muxupip,Medio
31,Yucatán,31055,Opichén,Medio
31,Yucatán,31056,Oxkutzcab,Medio
31,Yucatán,31057,Panabá,Medio
31,Yucatán,31058,Peto,Medio
31,Yucatán,31059,Progreso,Muy bajo
31,Yucatán,31060,Quintana Roo,Medio
31,Yucatán,31061,Río Lagartos,Medio
31,Yucatán,31062,Sacalum,Medio
31,Yucatán,31063,Samahil,Medio
31,Yucatán,31064,Sanahcat,Medio
31,Yucatán,31065,San Felipe,Bajo
31,Yucatán,31066,Santa Elena,Alto
31,Yucatán,31067,Seyé,Bajo
31,Yucatán,31068,Sinanché,Medio
31,Yucatán,31069,Sotuta,Alto
31,Yucatán,31070,Sucilá,Medio
31,Yucatán,31071,Sudzal,Alto
31,Yucatán,31072,Suma,Bajo
31,Yucatán,31073,Tahdziú,Alto
31,Yucatán,31074,Tahmek,Medio
31,Yucatán,31075,Teabo,Alto
31,Yucatán,31076,Tecoh,Medio
31,Yucatán,31077,Tekal de Venegas,Alto
31,Yucatán,31078,Tekantó,Medio
31,Yucatán,31079,Tekax,Medio
31,Yucatán,31080,Tekit,Medio
31,Yucatán,31081,Tekom,Alto
31,Yucatán,31082,Telchac Pueblo,Bajo
31,Yucatán,31083,Telchac Puerto,Bajo
31,Yucatán,31084,Temax,Medio
31,Yucatán,31085,Temozón,Alto
31,Yucatán,31086,Tepakán,Alto
31,Yucatán,31087,Tetiz,Alto
31,Yucatán,31088,Teya,Alto
31,Yucatán,31089,Ticul,Bajo
31,Yucatán,31090,Timucuy,Alto
31,Yucatán,31091,Tinum,Medio
31,Yucatán,31092,Tixcacalcupul,Alto
31,Yucatán,31093,Tixkokob,Muy bajo
31,Yucatán,31094,Tixmehuac,Alto
31,Yucatán,31095,Tixpéhual,Bajo
31,Yucatán,31096,Tizimín,Medio
31,Yucatán,31097,Tunkás,Alto
31,Yucatán,31098,Tzucacab,Medio
31,Yucatán,31099,Uayma,Alto
31,Yucatán,31100,Ucú,Medio
31,Yucatán,31101,Umán,Muy bajo
31,Yucatán,31102,Valladolid,Medio
31,Yucatán,31103,Xocchel,Alto
31,Yucatán,31104,Yaxcabá,Alto
31,Yucatán,31105,Yaxkukul,Bajo
31,Yucatán,31106,Yobaín,Medio
32,Zacatecas,32001,Apozol,Bajo
32,Zacatecas,32002,Apulco,Bajo
32,Zacatecas,32003,Atolinga,Bajo
32,Zacatecas,32004,Benito Juárez,Bajo
32,Zacatecas,32005,Calera,Muy bajo
32,Zacatecas,32006,Cañitas de Felipe Pescador,Muy bajo
32,Zacatecas,32007,Concepción del Oro,Muy bajo
32,Zacatecas,32008,Cuauhtémoc,Bajo
32,Zacatecas,32009,Chalchihuites,Bajo
32,Zacatecas,32010,Fresnillo,Muy bajo
32,Zacatecas,32011,Trinidad García de la Cadena,Bajo
32,Zacatecas,32012,Genaro Codina,Medio
32,Zacatecas,32013,General Enrique Estrada,Bajo
32,Zacatecas,32014,General Francisco R. Murguía,Bajo
32,Zacatecas,32015,El Plateado de Joaquín Amaro,Bajo
32,Zacatecas,32016,General Pánfilo Natera,Bajo
32,Zacatecas,32017,Guadalupe,Muy bajo
32,Zacatecas,32018,Huanusco,Bajo
32,Zacatecas,32019,Jalpa,Muy bajo
32,Zacatecas,32020,Jerez,Muy bajo
32,Zacatecas,32021,Jiménez del Teul,Alto
32,Zacatecas,32022,Juan Aldama,Muy bajo
32,Zacatecas,32023,Juchipila,Muy bajo
32,Zacatecas,32024,Loreto,Muy bajo
32,Zacatecas,32025,Luis Moya,Muy bajo
32,Zacatecas,32026,Mazapil,Medio
32,Zacatecas,32027,Melchor Ocampo,Medio
32,Zacatecas,32028,Mezquital del Oro,Bajo
32,Zacatecas,32029,Miguel Auza,Muy bajo
32,Zacatecas,32030,Momax,Bajo
32,Zacatecas,32031,Monte Escobedo,Bajo
32,Zacatecas,32032,Morelos,Muy bajo
32,Zacatecas,32033,Moyahua de Estrada,Bajo
32,Zacatecas,32034,Nochistlán de Mejía,Muy bajo
32,Zacatecas,32035,Noria de Ángeles,Bajo
32,Zacatecas,32036,Ojocaliente,Bajo
32,Zacatecas,32037,Pánuco,Bajo
32,Zacatecas,32038,Pinos,Medio
32,Zacatecas,32039,Río Grande,Muy bajo
32,Zacatecas,32040,Sain Alto,Bajo
32,Zacatecas,32041,El Salvador,Alto
32,Zacatecas,32042,Sombrerete,Muy bajo
32,Zacatecas,32043,Susticacán,Medio
32,Zacatecas,32044,Tabasco,Muy bajo
32,Zacatecas,32045,Tepechitlán,Bajo
32,Zacatecas,32046,Tepetongo,Bajo
32,Zacatecas,32047,Teúl de González Ortega,Muy bajo
32,Zacatecas,32048,Tlaltenango de Sánchez Román,Muy bajo
32,Zacatecas,32049,Valparaíso,Bajo
32,Zacatecas,32050,Vetagrande,Bajo
32,Zacatecas,32051,Villa de Cos,Bajo
32,Zacatecas,32052,Villa García,Muy bajo
32,Zacatecas,32053,Villa González Ortega,Bajo
32,Zacatecas,32054,Villa Hidalgo,Bajo
32,Zacatecas,32055,Villanueva,Muy bajo
32,Zacatecas,32056,Zacatecas,Muy bajo
32,Zacatecas,32057,Trancoso,Muy bajo
32,Zacatecas,32058,Santa María de la Paz,Bajo
